GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,notes
39,Ohio,OH,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,97.98723605952593,94.75133038848342,-3.2359056710425023,lower_better,none,1,NA
40,Oklahoma,OK,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.00251324077,95.11249009770266,-2.8900231430673387,lower_better,none,1,NA
41,Oregon,OR,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.2358389320945,95.59953061659911,-2.636308315495384,lower_better,none,1,NA
42,Pennsylvania,PA,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.07359937357852,95.12789833504914,-2.9457010385293785,lower_better,none,1,NA
44,Rhode Island,RI,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.0238110602052,93.5609663306068,-4.462844729598402,lower_better,none,1,NA
45,South Carolina,SC,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.79849796881626,96.68064392264728,-2.1178540461689863,lower_better,none,1,NA
46,South Dakota,SD,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.9486462019587,96.82849589432679,-2.120150307631903,lower_better,none,1,NA
47,Tennessee,TN,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.3680091397107,95.42903158935434,-2.9389775503563556,lower_better,none,1,NA
48,Texas,TX,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,96.58702366637984,92.38835329313238,-4.198670373247452,lower_better,none,1,NA
49,Utah,UT,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,97.59066049990484,93.06280731991686,-4.527853179987986,lower_better,none,1,NA
50,Vermont,VT,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.10368244368706,95.21837505708474,-2.885307386602321,lower_better,none,1,NA
51,Virginia,VA,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,97.2187053390439,93.84421277667792,-3.3744925623659725,lower_better,none,1,NA
53,Washington,WA,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,97.38862029102175,93.9773044532324,-3.4113158377893456,lower_better,none,1,NA
54,West Virginia,WV,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,99.05367211777775,96.9034985160536,-2.1501736017241484,lower_better,none,1,NA
55,Wisconsin,WI,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,98.65722174741963,96.3116741225164,-2.345547624903233,lower_better,none,1,NA
56,Wyoming,WY,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,99.01859784199968,96.25871723270808,-2.7598806092915993,lower_better,none,1,NA
72,Puerto Rico,PR,2024,eq_score_65plus_publichealth,CP,equity,Has Public Health Insurance Age 65 plus: Equity,97.76279767227504,95.61697834299257,-2.1458193292824745,lower_better,none,1,NA
000,United States,USA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,49.05099844920737,NA,49.05099844920737,higher_better,none,1,NA
01,Alabama,AL,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,50.58493724443771,NA,50.58493724443771,higher_better,none,1,NA
02,Alaska,AK,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,47.903115538626814,NA,47.903115538626814,higher_better,none,1,NA
04,Arizona,AZ,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,49.13958137896198,NA,49.13958137896198,higher_better,none,1,NA
05,Arkansas,AR,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,41.18256589599119,NA,41.18256589599119,higher_better,none,1,NA
06,California,CA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,45.95810943221327,NA,45.95810943221327,higher_better,none,1,NA
08,Colorado,CO,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,54.42896575646494,NA,54.42896575646494,higher_better,none,1,NA
09,Connecticut,CT,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,47.04594227652959,NA,47.04594227652959,higher_better,none,1,NA
10,Delaware,DE,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,51.53628990096644,NA,51.53628990096644,higher_better,none,1,NA
11,District of Columbia,DC,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,45.865431610305585,NA,45.865431610305585,higher_better,none,1,NA
12,Florida,FL,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,51.545443474917604,NA,51.545443474917604,higher_better,none,1,NA
13,Georgia,GA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,52.02337506991477,NA,52.02337506991477,higher_better,none,1,NA
15,Hawaii,HI,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,57.45537807939529,NA,57.45537807939529,higher_better,none,1,NA
16,Idaho,ID,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,52.590582815912455,NA,52.590582815912455,higher_better,none,1,NA
17,Illinois,IL,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,50.387665149755954,NA,50.387665149755954,higher_better,none,1,NA
18,Indiana,IN,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,48.02879478094596,NA,48.02879478094596,higher_better,none,1,NA
19,Iowa,IA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,50.73959687906372,NA,50.73959687906372,higher_better,none,1,NA
20,Kansas,KS,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,55.26362988813217,NA,55.26362988813217,higher_better,none,1,NA
21,Kentucky,KY,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,40.671859170681145,NA,40.671859170681145,higher_better,none,1,NA
22,Louisiana,LA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,40.811066583485776,NA,40.811066583485776,higher_better,none,1,NA
23,Maine,ME,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,46.55367760662952,NA,46.55367760662952,higher_better,none,1,NA
24,Maryland,MD,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,55.493061092430175,NA,55.493061092430175,higher_better,none,1,NA
25,Massachusetts,MA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,47.86995569739246,NA,47.86995569739246,higher_better,none,1,NA
26,Michigan,MI,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,46.237038394677064,NA,46.237038394677064,higher_better,none,1,NA
27,Minnesota,MN,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,49.638179608506015,NA,49.638179608506015,higher_better,none,1,NA
28,Mississippi,MS,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,45.156420427311396,NA,45.156420427311396,higher_better,none,1,NA
29,Missouri,MO,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,48.34040597007158,NA,48.34040597007158,higher_better,none,1,NA
30,Montana,MT,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,47.47562946358755,NA,47.47562946358755,higher_better,none,1,NA
31,Nebraska,NE,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,56.67137743401399,NA,56.67137743401399,higher_better,none,1,NA
32,Nevada,NV,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,51.07687535070872,NA,51.07687535070872,higher_better,none,1,NA
33,New Hampshire,NH,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,56.252272902593035,NA,56.252272902593035,higher_better,none,1,NA
34,New Jersey,NJ,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,53.46235070719977,NA,53.46235070719977,higher_better,none,1,NA
35,New Mexico,NM,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,37.65755005713432,NA,37.65755005713432,higher_better,none,1,NA
36,New York,NY,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,45.605455962987904,NA,45.605455962987904,higher_better,none,1,NA
37,North Carolina,NC,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,50.23531428153984,NA,50.23531428153984,higher_better,none,1,NA
38,North Dakota,ND,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,58.21901270879519,NA,58.21901270879519,higher_better,none,1,NA
39,Ohio,OH,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,43.89709926499475,NA,43.89709926499475,higher_better,none,1,NA
40,Oklahoma,OK,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,47.61171989485186,NA,47.61171989485186,higher_better,none,1,NA
41,Oregon,OR,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,46.97782331890172,NA,46.97782331890172,higher_better,none,1,NA
42,Pennsylvania,PA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,48.78528924379032,NA,48.78528924379032,higher_better,none,1,NA
44,Rhode Island,RI,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,48.3510431079647,NA,48.3510431079647,higher_better,none,1,NA
45,South Carolina,SC,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,50.8271368711701,NA,50.8271368711701,higher_better,none,1,NA
46,South Dakota,SD,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,53.46101127017972,NA,53.46101127017972,higher_better,none,1,NA
47,Tennessee,TN,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,48.04357719877119,NA,48.04357719877119,higher_better,none,1,NA
48,Texas,TX,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,52.22386402005479,NA,52.22386402005479,higher_better,none,1,NA
49,Utah,UT,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,63.41993141431986,NA,63.41993141431986,higher_better,none,1,NA
50,Vermont,VT,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,45.55661522455349,NA,45.55661522455349,higher_better,none,1,NA
51,Virginia,VA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,54.24922618542218,NA,54.24922618542218,higher_better,none,1,NA
53,Washington,WA,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,52.69511627290726,NA,52.69511627290726,higher_better,none,1,NA
54,West Virginia,WV,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,41.05098451413316,NA,41.05098451413316,higher_better,none,1,NA
55,Wisconsin,WI,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,51.41654740481487,NA,51.41654740481487,higher_better,none,1,NA
56,Wyoming,WY,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,56.85302438367237,NA,56.85302438367237,higher_better,none,1,NA
72,Puerto Rico,PR,2024,rel_score_19to64_privatehealth,CP,relative,Has Private Health Insurance Age 19 to 64: Relative,28.679796916015654,NA,28.679796916015654,higher_better,none,1,NA
000,United States,USA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,49.05099844920737,76.12831657198608,27.077318122778706,lower_better,none,1,NA
01,Alabama,AL,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,50.58493724443771,78.29119291903291,27.706255674595198,lower_better,none,1,NA
02,Alaska,AK,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,47.903115538626814,71.72635565277007,23.823240114143253,lower_better,none,1,NA
04,Arizona,AZ,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,49.13958137896198,72.46757451144667,23.327993132484693,lower_better,none,1,NA
05,Arkansas,AR,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,41.18256589599119,71.72011963173273,30.53755373574154,lower_better,none,1,NA
06,California,CA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,45.95810943221327,72.0189936808533,26.06088424864003,lower_better,none,1,NA
08,Colorado,CO,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,54.42896575646494,78.70621609626885,24.277250339803906,lower_better,none,1,NA
09,Connecticut,CT,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,47.04594227652959,77.6949564304354,30.64901415390581,lower_better,none,1,NA
10,Delaware,DE,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,51.53628990096644,77.9144035899836,26.37811368901717,lower_better,none,1,NA
11,District of Columbia,DC,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,45.865431610305585,80.91102667947058,35.045595069164996,lower_better,none,1,NA
12,Florida,FL,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,51.545443474917604,74.94663542029421,23.40119194537661,lower_better,none,1,NA
13,Georgia,GA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,52.02337506991477,75.76299640351097,23.739621333596197,lower_better,none,1,NA
15,Hawaii,HI,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,57.45537807939529,83.09965458634144,25.644276506946156,lower_better,none,1,NA
16,Idaho,ID,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,52.590582815912455,77.43625783423266,24.845675018320208,lower_better,none,1,NA
17,Illinois,IL,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,50.387665149755954,78.05353816926409,27.665873019508133,lower_better,none,1,NA
18,Indiana,IN,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,48.02879478094596,78.30813023827994,30.279335457333985,lower_better,none,1,NA
19,Iowa,IA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,50.73959687906372,81.80238850817888,31.06279162911516,lower_better,none,1,NA
20,Kansas,KS,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,55.26362988813217,82.79078999603017,27.527160107898,lower_better,none,1,NA
21,Kentucky,KY,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,40.671859170681145,73.3677753757553,32.695916205074155,lower_better,none,1,NA
22,Louisiana,LA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,40.811066583485776,67.77941575996188,26.968349176476103,lower_better,none,1,NA
23,Maine,ME,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,46.55367760662952,79.20155317466025,32.64787556803073,lower_better,none,1,NA
24,Maryland,MD,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,55.493061092430175,79.72863620509243,24.235575112662254,lower_better,none,1,NA
25,Massachusetts,MA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,47.86995569739246,81.52448976535945,33.654534067966985,lower_better,none,1,NA
26,Michigan,MI,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,46.237038394677064,77.81840046376325,31.58136206908619,lower_better,none,1,NA
27,Minnesota,MN,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,49.638179608506015,82.08306687602123,32.44488726751522,lower_better,none,1,NA
28,Mississippi,MS,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,45.156420427311396,73.89436707313412,28.737946645822724,lower_better,none,1,NA
29,Missouri,MO,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,48.34040597007158,80.15658920890203,31.816183238830455,lower_better,none,1,NA
30,Montana,MT,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,47.47562946358755,74.7648998644241,27.289270400836543,lower_better,none,1,NA
31,Nebraska,NE,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,56.67137743401399,83.02876681795874,26.35738938394475,lower_better,none,1,NA
32,Nevada,NV,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,51.07687535070872,72.07416569010084,20.997290339392123,lower_better,none,1,NA
33,New Hampshire,NH,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,56.252272902593035,84.9517636479237,28.699490745330664,lower_better,none,1,NA
34,New Jersey,NJ,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,53.46235070719977,78.48544565152092,25.02309494432115,lower_better,none,1,NA
35,New Mexico,NM,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,37.65755005713432,61.95526024363234,24.297710186498016,lower_better,none,1,NA
36,New York,NY,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,45.605455962987904,73.11571386332713,27.510257900339226,lower_better,none,1,NA
37,North Carolina,NC,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,50.23531428153984,77.1433733753161,26.90805909377626,lower_better,none,1,NA
38,North Dakota,ND,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,58.21901270879519,85.30613258502304,27.087119876227845,lower_better,none,1,NA
39,Ohio,OH,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,43.89709926499475,77.5172336340192,33.620134369024456,lower_better,none,1,NA
40,Oklahoma,OK,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,47.61171989485186,71.60520848136443,23.99348858651257,lower_better,none,1,NA
41,Oregon,OR,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,46.97782331890172,76.12776778990985,29.149944471008133,lower_better,none,1,NA
42,Pennsylvania,PA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,48.78528924379032,80.8149623450859,32.029673101295586,lower_better,none,1,NA
44,Rhode Island,RI,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,48.3510431079647,79.33118446007434,30.98014135210964,lower_better,none,1,NA
45,South Carolina,SC,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,50.8271368711701,76.86859100834424,26.041454137174142,lower_better,none,1,NA
46,South Dakota,SD,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,53.46101127017972,82.38231989012361,28.921308619943893,lower_better,none,1,NA
47,Tennessee,TN,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,48.04357719877119,76.64302508867321,28.599447889902024,lower_better,none,1,NA
48,Texas,TX,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,52.22386402005479,71.42064522374457,19.19678120368978,lower_better,none,1,NA
49,Utah,UT,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,63.41993141431986,84.3168192924033,20.896887878083433,lower_better,none,1,NA
50,Vermont,VT,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,45.55661522455349,79.17019195574036,33.613576731186875,lower_better,none,1,NA
51,Virginia,VA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,54.24922618542218,80.70781277931707,26.458586593894886,lower_better,none,1,NA
53,Washington,WA,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,52.69511627290726,79.46014955581327,26.76503328290601,lower_better,none,1,NA
54,West Virginia,WV,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,41.05098451413316,72.92846392230194,31.87747940816878,lower_better,none,1,NA
55,Wisconsin,WI,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,51.41654740481487,82.8929018554982,31.476354450683324,lower_better,none,1,NA
56,Wyoming,WY,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,56.85302438367237,79.80072245842084,22.947698074748466,lower_better,none,1,NA
72,Puerto Rico,PR,2024,eq_score_19to64_privatehealth,CP,equity,Has Private Health Insurance Age 19 to 64: Equity,28.679796916015654,48.30761873615881,19.627821820143154,lower_better,none,1,NA
000,United States,USA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,50.863500386796154,NA,50.863500386796154,higher_better,none,1,NA
01,Alabama,AL,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,53.72324165828266,NA,53.72324165828266,higher_better,none,1,NA
02,Alaska,AK,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,53.28674875320504,NA,53.28674875320504,higher_better,none,1,NA
04,Arizona,AZ,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,49.20913684878425,NA,49.20913684878425,higher_better,none,1,NA
05,Arkansas,AR,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,47.369552444145086,NA,47.369552444145086,higher_better,none,1,NA
06,California,CA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,42.35873080363595,NA,42.35873080363595,higher_better,none,1,NA
08,Colorado,CO,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,51.245489882633265,NA,51.245489882633265,higher_better,none,1,NA
09,Connecticut,CT,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,49.825842815224505,NA,49.825842815224505,higher_better,none,1,NA
10,Delaware,DE,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,62.8972440693139,NA,62.8972440693139,higher_better,none,1,NA
11,District of Columbia,DC,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,52.202829322065035,NA,52.202829322065035,higher_better,none,1,NA
12,Florida,FL,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,44.89961918646239,NA,44.89961918646239,higher_better,none,1,NA
13,Georgia,GA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,49.231451131892726,NA,49.231451131892726,higher_better,none,1,NA
15,Hawaii,HI,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,64.34398368456831,NA,64.34398368456831,higher_better,none,1,NA
16,Idaho,ID,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,53.8515707165394,NA,53.8515707165394,higher_better,none,1,NA
17,Illinois,IL,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,52.0056474470476,NA,52.0056474470476,higher_better,none,1,NA
18,Indiana,IN,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,53.57893762119529,NA,53.57893762119529,higher_better,none,1,NA
19,Iowa,IA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,57.77924099126063,NA,57.77924099126063,higher_better,none,1,NA
20,Kansas,KS,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,58.764420099719736,NA,58.764420099719736,higher_better,none,1,NA
21,Kentucky,KY,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,52.70624203480768,NA,52.70624203480768,higher_better,none,1,NA
22,Louisiana,LA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,47.520468200354884,NA,47.520468200354884,higher_better,none,1,NA
23,Maine,ME,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,54.73355181327536,NA,54.73355181327536,higher_better,none,1,NA
24,Maryland,MD,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,62.49752801305879,NA,62.49752801305879,higher_better,none,1,NA
25,Massachusetts,MA,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,54.0207774307939,NA,54.0207774307939,higher_better,none,1,NA
26,Michigan,MI,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,62.67846336120558,NA,62.67846336120558,higher_better,none,1,NA
27,Minnesota,MN,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,62.57050026769932,NA,62.57050026769932,higher_better,none,1,NA
28,Mississippi,MS,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,47.338967565098216,NA,47.338967565098216,higher_better,none,1,NA
29,Missouri,MO,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,49.36161309868301,NA,49.36161309868301,higher_better,none,1,NA
30,Montana,MT,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,57.12798289058982,NA,57.12798289058982,higher_better,none,1,NA
31,Nebraska,NE,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,55.87343466960699,NA,55.87343466960699,higher_better,none,1,NA
32,Nevada,NV,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,44.3344784339386,NA,44.3344784339386,higher_better,none,1,NA
33,New Hampshire,NH,2024,rel_score_65plus_privatehealth,CP,relative,Has Private Health Insurance Age 65 plus: Relative,59.49427542498677,NA,59.49427542498677,higher_better,none,1,NA
