GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
25,Massachusetts,MA,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,18.4,NA,18.4,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
26,Michigan,MI,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,14.7,NA,14.7,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
27,Minnesota,MN,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11.5,NA,11.5,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
28,Mississippi,MS,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,20.5,NA,20.5,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
29,Missouri,MO,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,15.1,NA,15.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
30,Montana,MT,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,10.1,NA,10.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
31,Nebraska,NE,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,12.1,NA,12.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
32,Nevada,NV,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,15.9,NA,15.9,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
33,New Hampshire,NH,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11.4,NA,11.4,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
34,New Jersey,NJ,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,17.1,NA,17.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
35,New Mexico,NM,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,17.3,NA,17.3,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
36,New York,NY,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,21.7,NA,21.7,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
37,North Carolina,NC,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,16.9,NA,16.9,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
38,North Dakota,ND,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11.4,NA,11.4,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
39,Ohio,OH,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,15.1,NA,15.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
40,Oklahoma,OK,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,14.9,NA,14.9,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
41,Oregon,OR,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,12,NA,12,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
42,Pennsylvania,PA,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,14.6,NA,14.6,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
44,Rhode Island,RI,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,19.1,NA,19.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
45,South Carolina,SC,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,17.5,NA,17.5,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
46,South Dakota,SD,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11.3,NA,11.3,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
47,Tennessee,TN,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,17.6,NA,17.6,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
48,Texas,TX,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,20.1,NA,20.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
49,Utah,UT,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,10.2,NA,10.2,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
50,Vermont,VT,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11,NA,11,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
51,Virginia,VA,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,15.6,NA,15.6,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
53,Washington,WA,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,12.1,NA,12.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
54,West Virginia,WV,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,19.1,NA,19.1,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
55,Wisconsin,WI,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,11.6,NA,11.6,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
56,Wyoming,WY,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,8.5,NA,8.5,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
72,Puerto Rico,PR,2024,rel_score_noGED,CP,relative,Highest Education Less Than High School: Relative,33.2,NA,33.2,lower_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_009E (pop with disability age 25+ less than HS diploma). Verify column against 2024 S1810 table shell.
000,United States,USA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17,8.9,-8.1,lower_better,none,1,acs_ready,NA
01,Alabama,AL,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,19.2,8.8,-10.399999999999999,lower_better,none,1,acs_ready,NA
02,Alaska,AK,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.9,5.4,-6.5,lower_better,none,1,acs_ready,NA
04,Arizona,AZ,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,14.5,9.6,-4.9,lower_better,none,1,acs_ready,NA
05,Arkansas,AR,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.6,9.2,-8.400000000000002,lower_better,none,1,acs_ready,NA
06,California,CA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,23,13.8,-9.2,lower_better,none,1,acs_ready,NA
08,Colorado,CO,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11,6.4,-4.6,lower_better,none,1,acs_ready,NA
09,Connecticut,CT,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.2,6.8,-10.399999999999999,lower_better,none,1,acs_ready,NA
10,Delaware,DE,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,13.2,7.2,-5.999999999999999,lower_better,none,1,acs_ready,NA
11,District of Columbia,DC,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,16.7,5.7,-11,lower_better,none,1,acs_ready,NA
12,Florida,FL,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.8,8.6,-7.200000000000001,lower_better,none,1,acs_ready,NA
13,Georgia,GA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.6,9.1,-8.500000000000002,lower_better,none,1,acs_ready,NA
15,Hawaii,HI,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12.2,5.9,-6.299999999999999,lower_better,none,1,acs_ready,NA
16,Idaho,ID,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12.3,7.1,-5.200000000000001,lower_better,none,1,acs_ready,NA
17,Illinois,IL,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.6,8.2,-7.4,lower_better,none,1,acs_ready,NA
18,Indiana,IN,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,16,8,-8,lower_better,none,1,acs_ready,NA
19,Iowa,IA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.1,5.7,-5.3999999999999995,lower_better,none,1,acs_ready,NA
20,Kansas,KS,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12.1,7,-5.1,lower_better,none,1,acs_ready,NA
21,Kentucky,KY,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,19.6,8.2,-11.400000000000002,lower_better,none,1,acs_ready,NA
22,Louisiana,LA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,20.8,10,-10.8,lower_better,none,1,acs_ready,NA
23,Maine,ME,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,10.1,4,-6.1,lower_better,none,1,acs_ready,NA
24,Maryland,MD,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.4,7.6,-7.800000000000001,lower_better,none,1,acs_ready,NA
25,Massachusetts,MA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,18.4,6.8,-11.599999999999998,lower_better,none,1,acs_ready,NA
26,Michigan,MI,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,14.7,6.3,-8.399999999999999,lower_better,none,1,acs_ready,NA
27,Minnesota,MN,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.5,5,-6.5,lower_better,none,1,acs_ready,NA
28,Mississippi,MS,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,20.5,10,-10.5,lower_better,none,1,acs_ready,NA
29,Missouri,MO,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.1,6.2,-8.899999999999999,lower_better,none,1,acs_ready,NA
30,Montana,MT,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,10.1,4.1,-6,lower_better,none,1,acs_ready,NA
31,Nebraska,NE,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12.1,6.8,-5.3,lower_better,none,1,acs_ready,NA
32,Nevada,NV,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.9,11.8,-4.1,lower_better,none,1,acs_ready,NA
33,New Hampshire,NH,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.4,4.3,-7.1000000000000005,lower_better,none,1,acs_ready,NA
34,New Jersey,NJ,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.1,7.9,-9.200000000000001,lower_better,none,1,acs_ready,NA
35,New Mexico,NM,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.3,10.3,-7,lower_better,none,1,acs_ready,NA
36,New York,NY,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,21.7,10,-11.7,lower_better,none,1,acs_ready,NA
37,North Carolina,NC,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,16.9,8.2,-8.7,lower_better,none,1,acs_ready,NA
38,North Dakota,ND,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.4,4.8,-6.6000000000000005,lower_better,none,1,acs_ready,NA
39,Ohio,OH,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.1,6.4,-8.7,lower_better,none,1,acs_ready,NA
40,Oklahoma,OK,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,14.9,9,-5.9,lower_better,none,1,acs_ready,NA
41,Oregon,OR,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12,7.2,-4.8,lower_better,none,1,acs_ready,NA
42,Pennsylvania,PA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,14.6,6.2,-8.399999999999999,lower_better,none,1,acs_ready,NA
44,Rhode Island,RI,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,19.1,8.4,-10.700000000000001,lower_better,none,1,acs_ready,NA
45,South Carolina,SC,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.5,7.9,-9.6,lower_better,none,1,acs_ready,NA
46,South Dakota,SD,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.3,5.7,-5.6000000000000005,lower_better,none,1,acs_ready,NA
47,Tennessee,TN,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,17.6,7.9,-9.700000000000001,lower_better,none,1,acs_ready,NA
48,Texas,TX,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,20.1,12.7,-7.400000000000002,lower_better,none,1,acs_ready,NA
49,Utah,UT,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,10.2,6,-4.199999999999999,lower_better,none,1,acs_ready,NA
50,Vermont,VT,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11,3.7,-7.3,lower_better,none,1,acs_ready,NA
51,Virginia,VA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,15.6,7,-8.6,lower_better,none,1,acs_ready,NA
53,Washington,WA,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,12.1,6.9,-5.199999999999999,lower_better,none,1,acs_ready,NA
54,West Virginia,WV,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,19.1,7.6,-11.500000000000002,lower_better,none,1,acs_ready,NA
55,Wisconsin,WI,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,11.6,5.4,-6.199999999999999,lower_better,none,1,acs_ready,NA
56,Wyoming,WY,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,8.5,5.1,-3.4000000000000004,lower_better,none,1,acs_ready,NA
72,Puerto Rico,PR,2024,eq_score_noGED,CP,equity,Highest Education Less Than High School: Equity,33.2,13.2,-20.000000000000004,lower_better,none,1,acs_ready,NA
000,United States,USA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.9,NA,20.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
01,Alabama,AL,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,16.8,NA,16.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
02,Alaska,AK,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,19.4,NA,19.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
04,Arizona,AZ,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.5,NA,22.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
05,Arkansas,AR,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,14.4,NA,14.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
06,California,CA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,23,NA,23,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
08,Colorado,CO,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,29.9,NA,29.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
09,Connecticut,CT,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,23.6,NA,23.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
10,Delaware,DE,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.5,NA,22.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
11,District of Columbia,DC,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,34,NA,34,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
12,Florida,FL,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,23,NA,23,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
13,Georgia,GA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.5,NA,20.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
15,Hawaii,HI,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,24.6,NA,24.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
16,Idaho,ID,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.5,NA,20.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
17,Illinois,IL,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,21.5,NA,21.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
18,Indiana,IN,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,15.8,NA,15.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
19,Iowa,IA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,17.7,NA,17.7,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
20,Kansas,KS,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.9,NA,20.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
21,Kentucky,KY,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,14.3,NA,14.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
22,Louisiana,LA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,16.3,NA,16.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
23,Maine,ME,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,21.3,NA,21.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
24,Maryland,MD,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,27.8,NA,27.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
25,Massachusetts,MA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,25.7,NA,25.7,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
26,Michigan,MI,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.1,NA,18.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
27,Minnesota,MN,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.3,NA,22.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
28,Mississippi,MS,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,15.3,NA,15.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
29,Missouri,MO,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,17.6,NA,17.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
30,Montana,MT,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.6,NA,22.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
31,Nebraska,NE,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.5,NA,20.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
32,Nevada,NV,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20,NA,20,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
33,New Hampshire,NH,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,24.8,NA,24.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
34,New Jersey,NJ,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,25,NA,25,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
35,New Mexico,NM,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,21.1,NA,21.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
36,New York,NY,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.9,NA,22.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
37,North Carolina,NC,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.5,NA,20.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
38,North Dakota,ND,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.8,NA,18.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
39,Ohio,OH,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,16.4,NA,16.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
40,Oklahoma,OK,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.1,NA,18.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
41,Oregon,OR,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.4,NA,22.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
42,Pennsylvania,PA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.6,NA,18.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
44,Rhode Island,RI,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,21.9,NA,21.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
45,South Carolina,SC,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,19.1,NA,19.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
46,South Dakota,SD,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.2,NA,20.2,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
47,Tennessee,TN,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,17.3,NA,17.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.
